comment_id,n_tokens_matched,gioia,tristezza,rabbia,paura,disgusto,fiducia,sorpresa,aspettativa,dominant_emotion
iz98kf7,15,4.23,3.0199999999999996,2.17,2.54,1.4100000000000001,4.95,2.1900000000000004,4.05,fiducia
iz8zg4m,4,1.33,0.6699999999999999,0.8300000000000001,1.08,0.49,1.4100000000000001,1.5,1.45,sorpresa
iz79txb,7,1.4100000000000001,2.27,2.1,3.6399999999999997,1.57,1.4700000000000002,3.2300000000000004,0.9799999999999999,paura
iz5te6a,1,0.29,0.08,0.08,0.46,0.08,0.46,0.38,0.92,aspettativa
iz5iq6s,6,3.66,0.12,0.08,0.12,0.34,2.42,1.54,2.79,gioia
iz4cnrx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
iz4c68u,4,2.37,0.42000000000000004,0.46,0.42000000000000004,0.37,1.05,0.96,1.33,gioia
iz476jb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
iz43kc6,3,2.17,1.17,0.42000000000000004,0.42,0.33,1.6600000000000001,1.08,2.0,gioia
iz3oe4j,9,4.16,1.63,1.26,2.05,0.8300000000000001,2.88,2.7199999999999998,4.42,aspettativa
iz3nw7q,6,2.33,1.0,1.63,0.9199999999999999,1.42,1.54,1.5399999999999998,2.5,aspettativa
iz2ilkh,2,0.55,0.21,0.37,0.45999999999999996,0.21,0.88,0.62,0.79,fiducia
iz26lia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
iz224om,4,1.58,0.75,0.74,0.54,0.75,1.17,1.72,1.5,sorpresa
iz1itb9,8,3.9400000000000004,1.0900000000000003,0.37,0.33,0.41,2.34,2.04,3.95,aspettativa
iz1gx83,5,1.67,0.4600000000000001,0.49,0.63,1.12,1.9100000000000001,0.82,1.9200000000000002,aspettativa
iz19c6c,3,1.79,0.25,0.08,0.08,0.25,0.71,0.79,1.04,gioia
iz0tnir,25,10.08,6.89,7.24,5.14,2.1000000000000005,7.72,5.42,10.469999999999999,aspettativa
iz0h9xx,2,0.29,0.29000000000000004,0.12,0.25,0.04,0.7899999999999999,0.37,1.0,aspettativa
