parola,gioia,aspettativa,rabbia,disgusto,tristezza,sorpresa,paura,fiducia
confinamento,0.042334946877472135,0.11735583413408547,0.6910031862029696,0.24145629680490457,0.6956635144887506,0.15432748133357505,0.461833211275841,0.06875670578579841
confine,0.4947849692674726,0.807606304075338,0.2396402872267536,0.11521823059143453,0.37230182698573955,0.363973794993382,0.31946866585462513,0.49340826157662077
conflitto,0.05396053605630618,0.220044912223253,0.8995248724025934,0.711527807413026,0.7804503501872874,0.21390888681170334,0.7742912537748801,0.08441331893483224
confondere,0.18191274486008183,0.16063756235016854,0.6217314544456738,0.47482911810914097,0.49569504956085375,0.3300046537042724,0.3114476649395646,0.10668569148007216
confortante,0.8572533249000942,0.6596694120341684,0.06491763449316247,0.04694896538839318,0.07051767303444677,0.5305153109074291,0.10769152618366562,0.765207377596182
confrontare,0.5793429850181753,0.6335000355835503,0.28760409335934534,0.12080603337063939,0.2954110458128718,0.47013358634846003,0.4242931449374121,0.7216281794793891
confronto,0.4443053430357483,0.8503217206490923,0.2842990200365932,0.21567216030386524,0.23522089126089618,0.7097434963442316,0.3489985838775466,0.6208591481905418
confusione,0.27100726738960845,0.3078687633864412,0.47605841090110645,0.25018410517835415,0.4469275409129444,0.8079315008893384,0.8128147168939965,0.28557840636289467
confuso,0.11869509585311384,0.23498706280960133,0.5340740330227822,0.5055259469316351,0.4955498040233933,0.4576175304931095,0.8286183100226165,0.11216208962730105
congelare,0.11877620295747224,0.4726935954650367,0.04803881407738483,0.034293981830521174,0.06821300943227925,0.161071339709048,0.074237410131809,0.19838877460201076
congettura,0.18714154281805676,0.5301879759539647,0.3066378386010169,0.33013331111315963,0.18839879778022156,0.5422427668408967,0.2758805225972359,0.5275533871195395
congresso,0.48608939224313846,0.5927031853769821,0.19929042953581444,0.22304699247241389,0.18665960979272322,0.48370676071474183,0.2751575550365918,0.3754445500719927
coniglio,0.888504729684787,0.3591972027037335,0.04869555991338794,0.04265203321136407,0.16749669476044055,0.2556308230071125,0.08120398079136236,0.44395762945485306
coniuge,0.8247322849885077,0.7398816238351993,0.2086591348085722,0.10094359229374111,0.2230966862056286,0.3736989624745189,0.15190692307982645,0.9262265312488887
connazionale,0.45057656367011356,0.5757690671255766,0.18242000293072227,0.22593997357256707,0.18684027639513523,0.24704917173797095,0.19669625076677277,0.38672316165849735
connessione,0.5999325007092701,0.5217052334262697,0.10614013632425025,0.09038631857051631,0.0793704340310509,0.31119071004746485,0.13963792208382528,0.7719135255122409
connettere,0.716238726209909,0.7606731461132377,0.3576839625162261,0.24805752683711907,0.29797066880751183,0.5634938296869967,0.3866460193615516,0.8701265625195611
connettersi,0.5455575167573193,0.5173054155888245,0.17967849814511663,0.15193274550592287,0.13052750913228084,0.4471399507900723,0.39562795918002686,0.5411061569053788
cono,0.5069941928828752,0.687403376101815,0.09066211105222521,0.06437093600298194,0.0817921091081906,0.6717988855665594,0.13562563042693587,0.3572502251776821
conoscenza,0.6746911235499397,0.771353732151701,0.0799648029562407,0.05764978349617935,0.11426858505871111,0.6033503592369494,0.12552277802488404,0.7762523658876483
conoscere,0.845202404151776,0.635773209716464,0.2541924469204147,0.13573568335943273,0.2815425437065836,0.6768978881640503,0.3511919076928528,0.7556885027087414
conosciuto,0.5788880678298974,0.5909591976949943,0.21097183767971742,0.12435022106472231,0.21892047708553863,0.40544216081396284,0.24590797400056053,0.8205451039658562
conquista,0.8644508376308563,0.6728827422369195,0.32844058995046344,0.14714453808331474,0.2671965435877735,0.5877276117861616,0.36255466864762653,0.4925779199694893
conquistare,0.8026784953433748,0.8029686758944694,0.12752666681447739,0.07401434818470506,0.12708552970214987,0.7195532414903973,0.2642942396156535,0.7786358768281222
consapevole,0.6382976030753567,0.674758082674894,0.11248447131771605,0.06171546239833836,0.16807726155521394,0.29929566827386583,0.15166437695113405,0.6521573286342608
consapevolezza,0.6859988964629775,0.7110662803811398,0.5333347996697626,0.47995249766121373,0.4889926419163695,0.6041938782153563,0.60106515547908,0.7259016322391241
conscio,0.4458908104207042,0.5800891981558812,0.3705299011875516,0.1766734296009045,0.4908086229331834,0.3837090851513328,0.3672786857041196,0.7586842271970724
consecutivo,0.490711737768326,0.6969251538931928,0.2554497301984799,0.23081860012355176,0.25224149181241906,0.48587182770773746,0.28456327694850464,0.6539686351505629
consegna,0.7496531946334823,0.8413572587637148,0.21852954164212487,0.22773835686148797,0.1793139657906142,0.7432880742916816,0.31769677776171484,0.6940319391685907
consegnare,0.7339636285794746,0.8525756848183288,0.20217085515430586,0.11911558727052796,0.20192116059202952,0.6838853082293492,0.2145194654949061,0.6203761755784746
conseguente,0.09476916301682302,0.3686440066757874,0.33613857407631237,0.36210769487516276,0.43959827336106566,0.22321305926166837,0.5918550195880535,0.20260604991284764
conseguenza,0.26677747126014645,0.5213798209323786,0.1867545327583869,0.12002874490142877,0.3340886337283142,0.3066159538590901,0.4323036718189184,0.6587970398006714
conseguire,0.8375231155256134,0.7711641304675678,0.1941616674465229,0.17714463018139506,0.19863988801980473,0.46730365481661473,0.1664624849204643,0.6307351542653097
consenso,0.6962607064718322,0.4532823957125972,0.4118771728548311,0.2695209926787501,0.2855156090020033,0.3017677854999618,0.4260916203720224,0.7665017677014312
consentire,0.5001770320456178,0.4734910590948611,0.2688459068391139,0.13121967618141697,0.47207570568857316,0.2353653524573516,0.2992376892798533,0.5464936455151534
consenziente,0.6435376425714605,0.4812077012468783,0.35917301293873105,0.33512278408460894,0.2881582747935021,0.4358411859414076,0.5904029535852188,0.8294197045635978
conservare,0.40977346608612314,0.5138527182799162,0.28076106182604943,0.18057022867069739,0.4114455937934645,0.4089372173887201,0.3968406264794261,0.68383636370125
conservazione,0.4230845945131979,0.5097945181028806,0.05816489025891236,0.041411517056737804,0.07461242751022475,0.2750416120564828,0.09866612007345756,0.5505452215454812
considerare,0.507279286773474,0.743525329569418,0.31449452454802335,0.24648625801807808,0.3486608044992061,0.48995475047760245,0.3767187092525587,0.6038840533645963
considerazione,0.25255944892083987,0.3600356494257561,0.04345038521981837,0.028592568040246128,0.05428481623588314,0.21357187723037466,0.07470565310470674,0.7721804383981583
consigliare,0.6231121655983323,0.8281989180035005,0.2769079266477014,0.16192838223033096,0.29270580202814045,0.303107375591787,0.30722248125115653,0.8341096968903263
consigliera,0.4123497120116968,0.8164024544574545,0.24672936124650785,0.1868581949687472,0.11306187426018677,0.29412118355899924,0.19661774797739584,0.7115891182059113
consigliere,0.35226569388008216,0.7027793280228369,0.08858167367253487,0.06277930521922764,0.12339871938166744,0.550355688294054,0.16453175279844912,0.792802197126375
consiglio,0.4103062446072236,0.7925220470603593,0.12803533593285976,0.07208398412912254,0.13736206348177574,0.44931950873169646,0.26947300163016363,0.8465473581094234
consistente,0.33482352998819365,0.8361031391958751,0.058100268976085376,0.04317803601380387,0.1193715505945256,0.1980434199287581,0.09324197608552746,0.5143724709218042
consistenza,0.8078309997561719,0.5629409153403746,0.0814809486956465,0.12843779415194628,0.14700466058138978,0.4861278240463437,0.11825493772604777,0.6960066464415899
consistere,0.283294235051203,0.5594527016295977,0.2443520112674512,0.21691135571487022,0.23650141605326536,0.41702548719754595,0.26915957849135735,0.416945391267039
consolare,0.347252600000195,0.37594679851347573,0.4387399243887883,0.45026285328823723,0.8406758606325627,0.411078028845907,0.4746284472819484,0.6209431368580391
consolidato,0.5264015069143833,0.3469507635575863,0.12387578914002403,0.043879499348516246,0.10562491119438976,0.1592970283006234,0.11731634450289698,0.8335926186773599
consono,0.44869696902775147,0.46334022582304263,0.3444074344223605,0.14707326577659366,0.2210241144625109,0.5177971566992163,0.3759447472334132,0.30573082409043845
consorte,0.7374209385929638,0.7690342808354149,0.20102544080221024,0.18059676729773994,0.24008757162595495,0.5554718354534615,0.17774219193214227,0.803880730507567
consorzio,0.16498224492848898,0.5201577628071359,0.12479499587483818,0.04789086124563328,0.08304381467772466,0.16779380268875135,0.0922939666340643,0.5438520841747713
constatare,0.14323769123644564,0.35578403039423157,0.4511175716287305,0.1562520737966102,0.25753338558853334,0.39414035786777496,0.1952601865220783,0.26694320255804416
consueto,0.41533025667320145,0.6193062992893585,0.07063111801226907,0.05712995583247865,0.19725289619319686,0.21273687477012482,0.10890222355442992,0.5262339752163007
consulente,0.21151366940656352,0.7084437246388693,0.44144232713512743,0.2379744763931935,0.4416473566964333,0.4675343159357762,0.5386996004629523,0.5831112975356226
consulenza,0.5966430345444635,0.7766445238099778,0.3618822073124556,0.13035823472163158,0.37162591356790087,0.46526107439850395,0.6284489684666967,0.8850460477205397
consultare,0.34686280766833527,0.7130461231619235,0.15499737093749305,0.12634125594106707,0.15697560349931003,0.4679587950774866,0.3936721226833941,0.7986164271330486
consumare,0.3830763653833975,0.39336656011857923,0.3376927912771171,0.17230880917015903,0.5521141732783367,0.4520082030454128,0.3206461980014825,0.260302182196592
consumatore,0.3771204199053156,0.6751186939527357,0.2626753507873757,0.2031210283044919,0.22373262809982908,0.28332774520891685,0.14328416708305644,0.29977856390459207
consumo,0.40394897919888767,0.12194441876497594,0.2747539921285444,0.36205763638985444,0.34510687491137565,0.18912880854887,0.2528382672304484,0.1431646799674276
contadino,0.6488331361187545,0.47157526381136966,0.166979743265033,0.15080568822259327,0.3869268261593778,0.41114264884181384,0.20288098900822682,0.5103465859436324
contagioso,0.08032354038913134,0.09259414902881237,0.3748763096463665,0.6999482984852319,0.7227338688436609,0.19712299839743402,0.7809451155360719,0.10141036870129812
contaminare,0.04375618051444606,0.09303126484918971,0.5521282494477278,0.5749867887580028,0.4258519605803045,0.21574537323242904,0.5971383035323528,0.06484349356427838
contante,0.7151591190748541,0.8525679899589766,0.26740549656495943,0.24586609645721907,0.27402705500096913,0.35336904803686436,0.4761061948816324,0.706940885513865
contare,0.6528605480826712,0.6827183871520721,0.12622914946521485,0.1337477198487123,0.1210391252650921,0.6428666071754249,0.1354863453285824,0.7786214711784015
contatore,0.19100047505937628,0.4109533242155826,0.08843766604444223,0.05976785630892963,0.08050877180225777,0.3908181828472207,0.131007823330822,0.41863188810323243
contattare,0.3262167422202132,0.5234580688665831,0.08705488619033018,0.0617462356012559,0.09210221032723782,0.3780147531187476,0.18352532733954105,0.5972159006244002
contatto,0.8014695768921598,0.7246930557348439,0.3276845835450304,0.15489815763788659,0.45630393179330087,0.5931669158485554,0.393653645383227,0.7817051938435556
conte,0.21564268447633758,0.4768676288338614,0.2632399570157785,0.46304906985131516,0.34234057400486684,0.28936121396360154,0.3547934979297851,0.4352264983767074
contea,0.6037244844033376,0.2295207467756677,0.048632591233281536,0.045041365882149284,0.18161534692412845,0.16578500670801521,0.07859574405633284,0.44857089250656984
contemplare,0.6781116364053825,0.5867184235238639,0.15249669224420132,0.23106182428677072,0.599665504048172,0.38326679613554765,0.3506524722015847,0.5591415295173856
contemplativo,0.43631064153550914,0.7360430902328574,0.13661578402495048,0.11742441456560618,0.5269612872923269,0.38834880270701677,0.279415208990731,0.28045589609142896
contemporaneamente,0.41545234451445945,0.40984047800898404,0.08058437980121147,0.05697913130226345,0.07799766242461437,0.4017908971435741,0.12651008194480295,0.44071894771572573
contemporaneo,0.4221829638249551,0.6178044790498892,0.1755117180698411,0.14779043300217937,0.17194348328935374,0.4916725129706377,0.2575310134025418,0.5564953260031017
contenere,0.175860364644605,0.6052367321060554,0.11537292072929263,0.0845008089544758,0.15797996417086735,0.5256234244375698,0.20606419561756503,0.3219541202672889
contenitore,0.23556559886255796,0.6935011664248799,0.12926143030839163,0.14451874113100907,0.17387674392652622,0.43055533140762753,0.29708132161950546,0.4437063826957846
contentare,0.4901945503372749,0.4483574709462909,0.07479068855635121,0.054642560577870695,0.12112561020966237,0.4207280601111426,0.11744027747944336,0.6860752153660796
contentezza,0.8228139126435584,0.6094314856122272,0.32772942731354826,0.3036571135306153,0.40547652817286695,0.6754367226715958,0.41378952699638916,0.5767759621672633
contento,0.9967483433207074,0.40688158586098044,0.046221464435652004,0.03596386631043095,0.049614175776704635,0.41981394255196236,0.08071455410697129,0.3932774194521619
contenuto,0.6447649905453502,0.7557666373800731,0.32311850499424416,0.2965338144973647,0.31093570645522206,0.6808563483331642,0.35160419205670795,0.6830615090691137
conterraneo,0.6386730440418962,0.6007885205545956,0.27944722343190914,0.1792365173023408,0.2272593720673335,0.6183544555248103,0.16699843271489206,0.5547186117444313
contestare,0.15540494744071176,0.38863844178481066,0.8519616092651499,0.7439070565121804,0.3301520541276495,0.3425869176403034,0.5300063396461224,0.18955156060260245
contestazione,0.2987023120753601,0.5914890604343476,0.8507177120549028,0.27254791467288486,0.3168571693612003,0.3633304778423155,0.3268054412324195,0.21382845626222968
contesto,0.21160712591649078,0.5611948553361756,0.31157594907222463,0.28429368610457123,0.24304680065032255,0.31825841764052426,0.44554792741429966,0.2842791346314032
continente,0.422263605135226,0.5406774531569589,0.34718327731601983,0.32048185429230325,0.3302635403850095,0.4866665015962436,0.36336398140664405,0.4668050547084832
contingente,0.373400386639245,0.5493953478673339,0.1270908732861455,0.09493634473517666,0.1698847994254618,0.5598063750827358,0.27236453395144894,0.47109074207661344
continua,0.3784134617160382,0.6498487400134227,0.3500186966202795,0.27526078646476165,0.3440711059540537,0.47451656616297133,0.3727653167518236,0.5829297889708389
continuamente,0.42557001141985507,0.16584063666304225,0.0190857894945541,0.014986496627775483,0.032577638020162475,0.12982343340347297,0.04535012768943412,0.42561843788037995
continuare,0.39386651449351634,0.8098918916040612,0.07316752762329756,0.053008356085902854,0.12402251432243347,0.3641039617161459,0.11457115522042681,0.6348000144847524
continuazione,0.7015743669964689,0.7851959795647945,0.2934648275023699,0.29922056206796316,0.35053933720197183,0.5275302448851283,0.4400570503905452,0.6597084845150799
continuità,0.7130360252141266,0.5394580777230581,0.11090929834437321,0.10058035859608982,0.2425255615760007,0.2087160091638094,0.14290526339602005,0.7164087216556458
continuo,0.43737491546092694,0.7751298722164874,0.19915657282689211,0.1404365944415224,0.21426590655514532,0.29093420224199257,0.31388912020447146,0.4354814791004204
continuum,0.2810410792575738,0.7055209301823195,0.10390146043117446,0.07632728291301566,0.14834573198670686,0.49786172828267206,0.1892717585653686,0.3800270883747498
conto,0.19365925002865844,0.7297730645675027,0.39778835875377483,0.20388155189862597,0.4986085817401064,0.5123679116888162,0.7449357121710967,0.5113391048964597
contorcere,0.20223030723370555,0.13749806769191214,0.8420908003315251,0.569895035392594,0.5504143660302633,0.22100442928481456,0.5783014703018025,0.09173038852651406
contorcersi,0.09293154060006927,0.24386258526793758,0.7411106883028765,0.7241916713446928,0.406018651616175,0.2261087010339347,0.6952152267404061,0.09413374116257063
contorno,0.510473893165242,0.34241719339383164,0.03389294663691514,0.026913926717267396,0.05341307877230219,0.19023360377007406,0.06714873329915898,0.3968160634434124
contradditorio,0.3239318946672275,0.7153517067276163,0.7080836370984148,0.4646998098343943,0.5406689536827958,0.42532708426094157,0.45265584360588196,0.37998525522160437
contraddizione,0.2783001071793822,0.42296105852840926,0.6246877838882979,0.38141707153096294,0.6152574559424481,0.3548151185255963,0.5399738966998971,0.17266934532623382
contraffazione,0.08152598735477659,0.1782775753277828,0.8439286188362203,0.7999697877453944,0.6107067874016674,0.4005949710175567,0.464972568516398,0.25020985801272794
contrapposizione,0.06332019341268018,0.22781854002321478,0.562851598735756,0.49177426860645834,0.32314434009157017,0.18386732978649753,0.31814048888315494,0.09989770303863078
contrariare,0.19420825144888562,0.4909876114543047,0.8392481025163933,0.6654280273500006,0.5360411424664175,0.3614557245124953,0.7255471148170873,0.20941429569014902
contrarietà,0.21223268007602716,0.37141288058466176,0.6576942799916655,0.5111920047007248,0.415401926182888,0.5199663826146853,0.44283500244392837,0.24026846823791376
contrario,0.05606790065030638,0.08356860969500242,0.7263421869715541,0.37447872992231246,0.59329858839862,0.3114547445585123,0.2807105556948966,0.06523195477292879
contrarre,0.1609741680373845,0.524675317785631,0.3523809594601747,0.6443667374358634,0.45195039623673305,0.4884785296633257,0.620183838109153,0.20492298032559328
contrastare,0.22284283706023797,0.3823739120318798,0.581404170413236,0.24374236003375688,0.3078192664240447,0.23274063642000947,0.4232107138561732,0.22629484815526668
contrastato,0.07252528463983535,0.14867336078233434,0.8253452686971524,0.3700247729070862,0.42535943126845877,0.40485018996542094,0.47479460840467946,0.1225672266278831
contrasto,0.31999409576765325,0.2583544201922265,0.5348000995963299,0.25377419548065455,0.5208142120614557,0.5009823027393345,0.5472988228106022,0.2492018783693815
contrattare,0.24806614774366842,0.8764329770165844,0.35627745757769796,0.32733613538455675,0.4103601747782246,0.5634784749928787,0.439530300973231,0.47460506686428905
contratto,0.41024282017394836,0.6121359734726888,0.39585178719598935,0.33108576090498665,0.21435167017323403,0.39142779927860366,0.4435274942270426,0.5426504038727947
contribuire,0.8685553438215827,0.8928951601567954,0.06125463243984029,0.045093386084866585,0.10417955346685182,0.4174880732479602,0.10265768923508076,0.9102035228331226
contributo,0.22569501733749137,0.6291700370878393,0.061900959638450596,0.04404273069430736,0.07812243379771727,0.257492829372575,0.09619016629368031,0.2992273335623467
controinformazione,0.24068651126402646,0.3574685990736542,0.6506003253649981,0.595989186218601,0.5488422498750316,0.417142290560641,0.5213134327424381,0.41297898474689076
controllare,0.1146619405893202,0.22022780354724097,0.4259417689628137,0.18147730093229855,0.4309762666790408,0.2469859437217601,0.48879311436365946,0.4159125800472385
controllo,0.2446711276270546,0.7158498417274457,0.43779555521944336,0.3729253811499119,0.41966644034387557,0.5582856922627476,0.5184176980905574,0.3786975080121311
controprova,0.24235492535548145,0.6522522733588116,0.36540111249500806,0.17243965182929097,0.21915084064557816,0.8318121912545291,0.6694193456289967,0.6133570947759843
contrordine,0.5325993399919904,0.4824914463672103,0.48193651878486954,0.29392355263720754,0.3911076022457647,0.7964420548847075,0.4383223835806974,0.6696191532637212
convalescenza,0.27033637314369696,0.7313435521700797,0.5421822706287146,0.2772153273521619,0.7898487487901029,0.30477594907988925,0.7353255281377594,0.5361356144038174
convalidare,0.5135383437239713,0.510635734652375,0.06499769597954846,0.05083226211984925,0.13960054052076118,0.2695649232836823,0.10543558684284898,0.5569096482218153
convegno,0.4072999165519582,0.5547804625356012,0.08032283075329276,0.06513336485482273,0.2426289206583063,0.2513303685107005,0.1201502648629539,0.6361334657312419
conveniente,0.4026494455416396,0.6950228206896593,0.07392212528930935,0.055684155440583284,0.13820995358603202,0.31452291927627624,0.11464577988226003,0.46668654956379263
convenire,0.37255844198180654,0.3800528784431518,0.06037767111249709,0.040956325907640916,0.062348029185786434,0.37538841786630706,0.09830970962447114,0.751749452726511
convenzione,0.4124126792872713,0.5007125711049779,0.04598286353618582,0.03316371787479435,0.0692253999523994,0.19549085284634043,0.08268635763999012,0.545341465827373
conversazione,0.6113760051111177,0.6210295787972862,0.35442951938450995,0.13870363232511496,0.3629918209767579,0.47118559049286535,0.3521617674826656,0.43035143404236725
conversione,0.4533492340536271,0.502779481426586,0.22215068188483197,0.2660567191272438,0.36054788001936616,0.6982794842839678,0.3753037537849343,0.4389754627864335
convertire,0.29475984583768766,0.5164579135116528,0.3792918251310042,0.2010219259873067,0.2599123871256282,0.5889343839524345,0.35206025354038917,0.47460304948437043
convertito,0.29792702609600086,0.7286939077045995,0.05641558948590566,0.04092116367543441,0.07527884980271177,0.24103306640365366,0.08961645144364679,0.2848272710857921
convincente,0.655276957828166,0.8202756925292141,0.25480630810582,0.2311322700253352,0.25285509428357394,0.5846599221445139,0.2871303507867234,0.8758151872046547
convincere,0.5196450750257047,0.8102789526880808,0.1231678796700525,0.09898279117656618,0.12385482952571464,0.6091562387694818,0.13495057689215875,0.7787861052356024
convincimento,0.4737172383322472,0.6907153875092772,0.141428540056952,0.11896306295595573,0.25436858775373794,0.38706001192726547,0.309794373403392,0.9041152638841524
convinto,0.5113886036795242,0.8272905870669449,0.09874088435942194,0.1429082138058081,0.1147292840766584,0.19532349997661277,0.12716009939958836,0.9559990530078137
convinzione,0.6587290611924468,0.6091482487351371,0.3043815759096091,0.2133813884609041,0.2767263761821015,0.3831058995775609,0.3305403072819657,0.8004711882677809
convivenza,0.5933073372307336,0.6602856192813368,0.098475039521419,0.0710123863278149,0.09187266444368786,0.6671758671869032,0.21255633738393534,0.5477196936552932
convivere,0.7586898730625347,0.7981563190252503,0.17832406949489885,0.09723789911446865,0.31748312158443526,0.4691317527267156,0.37340396813202087,0.7762143581641248
convivio,0.7060080829231152,0.6050753866680085,0.19789679844873662,0.25648678757112575,0.15703924355915966,0.4039395374795807,0.2982600487417825,0.6073394814258243
convocare,0.4045954436688842,0.6513357542962656,0.31699584031650974,0.1833647949174874,0.3284349826004836,0.8487473121755889,0.7475309237523079,0.46826075244485554
coordinamento,0.4382950733215372,0.6045642325308372,0.09517048739017749,0.04297266808287393,0.07542816137090066,0.26389105264785345,0.0956031317996498,0.7781883849788791
coordinare,0.3692454987034006,0.8356379059750626,0.08609727426919753,0.09297444517742127,0.09361330523407671,0.43341444090617764,0.2154385456036917,0.8598823757854377
coperta,0.5656068806246758,0.42982264058006625,0.2356053305265662,0.14565474635146083,0.5632673326318254,0.2765900107558325,0.4889575556431134,0.4904483858470684
copertina,0.5881725111479313,0.5298214909319745,0.08117753777284877,0.05859658672041017,0.07572031354147904,0.5445153264682857,0.12586530311027883,0.39006959710513145
coperto,0.3040863100673606,0.5265261483698902,0.06673247278263564,0.04556196210956868,0.07555706180968155,0.33553947828424036,0.10710294215663387,0.6428190028067222
copertura,0.4230879109729662,0.5333551248310711,0.38091907120413204,0.3584053031671077,0.41272697394507474,0.39426906700653014,0.3911514986788935,0.5504544654065544
copia,0.27662380725441116,0.5068271045860406,0.08117832981867937,0.055556433608920895,0.0820218046214685,0.40268199504914887,0.12473974855176928,0.5265243954418807
copiare,0.08326271362636123,0.12190329280685866,0.6481808634405555,0.6327751746664745,0.4776889926601052,0.3402483194317367,0.41462847717844775,0.24930459083263706
copione,0.4594484433070096,0.7786959548756288,0.2282149288390244,0.2016761050098743,0.18244825560742464,0.6891694746454518,0.16483617869564463,0.5321026256715462
coppa,0.8963225787398703,0.8723182386145119,0.2274655881026445,0.08778204979148228,0.19612681140606392,0.7094655987706113,0.3242477510331509,0.844560781912271
coppia,0.797280664033104,0.7973685741930739,0.09512501920184599,0.051202805480046104,0.14180289030238308,0.33770117977655084,0.13453494651128178,0.9036190420411295
coprire,0.09856587542967667,0.09245328299146825,0.08613856317324174,0.05847017399054698,0.041710577898754354,0.4389123943450684,0.11464798812404751,0.06941802483041856
copyright,0.17597446629944313,0.48556755887671404,0.3586800389021754,0.326290588137276,0.229844197439699,0.4628299613751607,0.4277899169669336,0.47731481370630036
coraggio,0.7805532403518147,0.6538614701521974,0.1389795928397525,0.08397450740970577,0.17123048802523674,0.5968162624728681,0.34046342676080144,0.7433323342248221
coraggioso,0.7937159356719905,0.7625971339193148,0.09694991633749961,0.07208219229864757,0.12670600825425377,0.6716750756982266,0.2666136282787941,0.7025878029766017
corda,0.211720244285704,0.23031309702851566,0.27126452542488727,0.17299796469113565,0.5623574216980044,0.27667673944159105,0.2949682272718621,0.23801741513399813
cordialmente,0.5323838343459844,0.6426671254545616,0.0805146580967588,0.16602051171776633,0.1594458363486633,0.23747951079458937,0.1414600165173763,0.8168687340319875
cordoglio,0.09436896382744327,0.13581947709218625,0.6682120731868653,0.34685803188962916,0.9223399763682321,0.23488593510997824,0.6607862110858748,0.17854165415609802
cornice,0.5947348498288512,0.4567649388208532,0.06247155104946286,0.05147455141108249,0.13995094935503533,0.2785769914487354,0.10050981426254858,0.38458127116900503
corno,0.21539627558046762,0.3045564014907842,0.379200721643924,0.2951437086341737,0.34694373725957234,0.5544924740160465,0.503626269570174,0.39145391694999004
cornuto,0.03666539428233922,0.06699636536450626,0.7282099581187196,0.628866290610733,0.7411576090193623,0.14056956163650342,0.3299127374813115,0.0524237777536529
coro,0.7770043207751112,0.47848004702507085,0.09243762162540484,0.0435120365731035,0.0648345827373559,0.3251192555743451,0.09014999862373729,0.455929656632827
corona,0.5354244778803854,0.5726097698414937,0.08863011488153606,0.06498090356484809,0.1301130982241342,0.5278642384528657,0.13532882276926347,0.5657021971962622
corpo,0.5955846352533369,0.5878023165791666,0.09857269254338485,0.17382690492158354,0.14683746329984654,0.3338070893920724,0.17005592080984663,0.36434320129640557
correggere,0.3847058943579383,0.45285853039607094,0.46613289108582395,0.24200036268688338,0.46126060155705767,0.4736307311504224,0.37946862280587385,0.2733959435520284
corrente,0.34174094467069016,0.5257397777226864,0.13830218433527577,0.10443546983624312,0.13539297724636434,0.44284100998997594,0.46194724901303247,0.534806293384037
correre,0.7209468455463363,0.58213019121573,0.6537492173080119,0.19863117080411372,0.40703511701474115,0.4268202129530975,0.5811677468801577,0.36167583922138635
correttamente,0.7740376734308397,0.8319015512012403,0.05865087308076024,0.04285488092592357,0.07568400556324155,0.33847510505222783,0.1275773476032073,0.8480451055191274
corretto,0.805085311533736,0.8697458916242697,0.08244923085072559,0.06124281444065872,0.1202303322907342,0.5381842674723745,0.21174793773824066,0.7903698115112149
corridoio,0.22689761192786365,0.3510656349944566,0.26259844807816196,0.14843058415596774,0.16899295746780563,0.40042934161991367,0.5365171505232442,0.2677209370990841
corriere,0.47821153522257265,0.7857167751579106,0.2504358780294744,0.07725699840697149,0.10520953197153626,0.43045448360426836,0.13449935558926163,0.5002938927273923
corrispondente,0.44832953706909573,0.6488058137224095,0.04960319940414315,0.03624917055485067,0.07380681187655808,0.206853725387131,0.08641863425863298,0.5110872061974924
corrispondenza,0.43336912204163613,0.6653802616957643,0.3410333729607725,0.26562356935532,0.35494607140434714,0.7170525854106027,0.6330539032832485,0.41187852656806956
corrispondere,0.49865302242705956,0.7394609996339039,0.06925194901813125,0.04950138118599699,0.08194681603678748,0.3874544357464922,0.11183050437711103,0.5530903043074408
corrodere,0.07215458522526681,0.2655738684051601,0.6660323674723705,0.6175965913391921,0.598676936665302,0.2310647297880423,0.4801621606425499,0.14110114995436676
corrotto,0.04316536381663904,0.10752031343881657,0.9436664769260542,0.7834073743169734,0.531712831991342,0.18027410342535655,0.37123289868563336,0.08883458411206721
corruzione,0.10663528447752398,0.2675920273961962,0.8925859530380178,0.8441498734116173,0.6325898078184136,0.3139224543479852,0.4908456492297821,0.18850072145393681
corsa,0.8075733495078354,0.665606516805253,0.2963268590585906,0.11525563305101412,0.19675927258673911,0.6899103336135063,0.5445624626957618,0.6591619597965679
corsista,0.5101186825630929,0.7305196336469032,0.4630646443828069,0.41034969228740936,0.6199571380567166,0.40374884969594105,0.5725272475767107,0.565525472074882
corsivo,0.2896274972138492,0.3982037270927733,0.22494405971131284,0.11807380702735037,0.3329555569654839,0.3039946865384149,0.17077175796851835,0.5038260004334264
corso,0.5962837032820134,0.7383019372997026,0.12977859501890582,0.07258997051827373,0.13733404376482458,0.49288867042090334,0.20734626564249523,0.6421876377303538
corta,0.3155297886542991,0.4647473712014432,0.09069943466216727,0.080437422337552,0.26980886071969024,0.20888565025865144,0.1240096689499996,0.2384078691285615
corte,0.7109887435312772,0.5348285791169796,0.085258301211083,0.06389637503825729,0.08385159398210278,0.514548250993177,0.20316586824474625,0.4272342443826418
corteggiamento,0.6778932720298985,0.6040233498744442,0.09437615871950158,0.06900974787551178,0.11976861548662616,0.7064889121947423,0.17313357796335055,0.5694156574181548
cortesia,0.773503334886267,0.5749047606464592,0.05431274172054325,0.03909949748123888,0.06492071490872589,0.3902949110479046,0.09406368106677512,0.8592026185184656
cortile,0.834347631108151,0.5525027748431721,0.1456190764934184,0.12756294293554565,0.34929846903776696,0.5784318544235463,0.18496876210405297,0.45936610955623147
corto,0.08279028033937982,0.14966467995199007,0.29529954950797355,0.23106570053947761,0.6764426109373285,0.4017409588991192,0.35417833593783965,0.09305814333181701
